IP,MAC,Status,Miner Type,Miner Model,Miner Brand,Logical Zone,Customer,Real-time Power,Real-time Power Unit,ControlBoard Sn,hashBoard SN,PSU SN,Real-time Hashrate,AVG Hashrate,Theoretical Hashrate,Hashrate unit,Factory Hashrate,Hashrate unit,HashBoard Status,HashBoard Hashrate,HashBoard Hashrate1,HashBoard Hashrate2,HashBoard Hashrate3,HashBoard Hashrate4,HashBoard Frequency,Chip Status,Temperature,Fan Speed,Work Mode,PowerType,Firmware Version,Pool 1,Pool 1 Status,Sub-account 1,Pool 2,Pool 2 Status,Sub-account 2,Pool 3,Pool 3 Status,Sub-account 1,Uptime (Second),Last Update,Remarks,Original Type
10.17.12.48,50:d4:48:4b:73:1c,Online,A2,A2-230T,SealMiner,Sigma,Bitdeer-Seal,3900,W,S127200251900587,"[""S124600251915100"",""S124600251914912"",""S124600251914964""]",1Z251700808,233.91,235.42,240.65,T,230.0,T,"[3,3]","[77.19(1),78.29(2),78.44(3)]",77.19,78.29,78.44,,"[374,378,377]","[459,459]","[67,69,70]","[4650,4624,4620,4620]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x12x48,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x12x48,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x12x48,27761,2025-08-20 09:08:04,,A2
10.17.13.1,50:d4:48:4b:79:34,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3508,W,S127200251903126,"[""S124600251903779"",""S124600251904046"",""S124600251903768""]",1Z251701266,194.47,189.8,199.68,T,220.0,T,"[3,3]","[68.04(1),61.54(2),64.95(3)]",68.04,61.54,64.95,,"[324,300,312]","[459,459]","[73,74,76]","[7297,7357,7297,7297]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x1,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x1,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x1,1832,2025-08-20 09:08:59,,A2
10.17.13.2,50:d4:48:4b:72:45,Online,A2,A2-216T,SealMiner,Gamma,Bitdeer-Seal,3344,W,S127200251901349,"[""S124600251903744"",""S124600251903174"",""S124600251903743""]",1Z251700224,194.37,182.56,198.54,T,216.0,T,"[3,3]","[64.66(1),63.62(2),66.1(3)]",64.66,63.62,66.1,,"[310,306,314]","[459,459]","[75,73,72]","[5610,5580,5580,5550]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x2,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x2,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x2,876,2025-08-20 09:08:59,,A2
10.17.13.3,50:d4:48:4b:74:3a,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3852,W,S127200251900509,"[""S124600251908524"",""S124600251907939"",""S124600251907873""]",1Z251701124,227.35,224.86,230.49,T,222.0,T,"[3,3]","[78.61(1),73.89(2),74.83(3)]",78.61,73.89,74.83,,"[375,352,354]","[459,459]","[76,74,74]","[6786,6816,6816,6756]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x63,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x63,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x63,28026,2025-08-20 09:08:59,,A2
10.17.13.4,50:d4:48:4b:74:31,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,2524,W,S127200251900540,"[""S124600251904008"",""S124600251903809"",""S124600251903602""]",1Z251701246,71.02,94.7,129.7,T,222.0,T,"[3,3]","[23.64(1),22.87(2),24.52(3)]",23.64,22.87,24.52,,"[203,203,203]","[459,459]","[76,76,71]","[3030,2970,3000,2970]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x4,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x4,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x4,101,2025-08-20 09:08:59,,A2
10.17.13.5,50:d4:48:4b:79:12,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,4112,W,S127200251903845,"[""S124600251910358"",""S124600251910356"",""S124600251910724""]",1Z251701693,231.47,228.46,191.68,T,228.0,T,"[3,3]","[78.45(1),79.07(2),74.0(3)]",78.45,79.07,74.0,,"[300,300,300]","[459,459]","[75,74,72]","[5975,5975,5915,5940]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x65,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x65,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x65,2103,2025-08-20 09:08:59,,A2
10.17.13.6,50:d4:48:4b:73:e5,Online,A2,A2-224T,SealMiner,Gamma,Bitdeer-Seal,3852,W,S127200251900376,"[""S124600251902228"",""S124600251902621"",""S124600251902613""]",1Z251701301,227.24,227.06,232.98,T,224.0,T,"[3,3]","[75.44(1),76.47(2),75.33(3)]",75.44,76.47,75.33,,"[362,367,363]","[459,459]","[77,76,74]","[6270,6240,6240,6270]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x66,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x66,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x66,27969,2025-08-20 09:08:59,,A2
10.17.13.7,50:d4:48:4b:74:30,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3992,W,S127200251900537,"[""S124600251904115"",""S124600251904104"",""S124600251903802""]",1Z251701590,235.26,234.34,239.82,T,220.0,T,"[3,3]","[78.58(1),79.49(2),77.19(3)]",78.58,79.49,77.19,,"[376,380,368]","[459,459]","[70,69,68]","[5760,5790,5790,5730]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x7,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x7,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x7,27986,2025-08-20 09:08:59,,A2
10.17.13.8,50:d4:48:4b:74:42,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3836,W,S127200251904590,"[""S124600251904798"",""S124600251903880"",""S124600251904686""]",1Z251701627,225.52,224.55,229.26,T,220.0,T,"[3,3]","[73.86(1),75.11(2),76.55(3)]",73.86,75.11,76.55,,"[352,357,365]","[459,459]","[70,70,71]","[4740,4744,4710,4744]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x71,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x71,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x71,27978,2025-08-20 09:08:59,,A2
10.17.13.9,50:d4:48:4b:65:10,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3864,W,S127200251901236,"[""S124600251909718"",""S124600251910169"",""S124600251910241""]",1Z250101742,231.83,230.7,236.89,T,228.0,T,"[3,3]","[78.16(1),80.34(2),73.35(3)]",78.16,80.34,73.35,,"[374,385,352]","[459,459]","[69,71,69]","[4744,4740,4770,4774]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x70,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x70,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x70,27982,2025-08-20 09:08:59,,A2
10.17.13.10,50:d4:48:4b:71:b9,Online,A2,A2-218T,SealMiner,Gamma,Bitdeer-Seal,3848,W,S127200251900802,"[""S124600251915017"",""S124600251914817"",""S124600251914859""]",1Z251700923,229.37,228.56,232.03,T,218.0,T,"[3,3]","[78.08(1),77.51(2),73.79(3)]",78.08,77.51,73.79,,"[370,367,350]","[459,459]","[70,67,64]","[6036,6066,6036,6006]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x69,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x69,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x69,27984,2025-08-20 09:08:59,,A2
10.17.13.11,50:d4:48:4b:77:8a,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3796,W,S127200251904134,"[""S124600251907885"",""S124600251907892"",""S124600251907999""]",1Z251700996,226.3,223.42,229.15,T,222.0,T,"[3,3]","[75.63(1),77.73(2),72.95(3)]",75.63,77.73,72.95,,"[359,368,347]","[459,459]","[71,70,65]","[6570,6546,6570,6540]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x68,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x68,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x68,27985,2025-08-20 09:08:59,,A2
10.17.13.12,50:d4:48:4b:79:0e,Online,A2,A2-224T,SealMiner,Gamma,Bitdeer-Seal,3988,W,S127200251903979,"[""S124600251904737"",""S124600251904069"",""S124600251904662""]",1Z251701302,236.3,236.25,241.53,T,224.0,T,"[3,3]","[78.47(1),80.75(2),77.08(3)]",78.47,80.75,77.08,,"[376,387,370]","[459,459]","[75,72,68]","[5010,5040,5010,5010]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x67,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x67,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x67,27968,2025-08-20 09:08:59,,A2
10.17.13.13,50:d4:48:4b:74:c0,Online,A2,A2-224T,SealMiner,Gamma,Bitdeer-Seal,3880,W,S127200251904118,"[""S124600251914096"",""S124600251914093"",""S124600251913955""]",1Z251700388,236.4,235.7,240.29,T,224.0,T,"[3,3]","[80.29(1),79.06(2),77.04(3)]",80.29,79.06,77.04,,"[384,372,371]","[459,459]","[70,69,68]","[4294,4290,4290,4290]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x13,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x13,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x13,27970,2025-08-20 09:08:59,,A2
10.17.13.14,50:d4:48:4b:74:fa,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3778,W,S127200251901715,"[""S124600251902549"",""S124600251902555"",""S124600251902474""]",1Z251701789,230.44,228.8,233.59,T,226.0,T,"[3,3]","[77.68(1),76.81(2),75.95(3)]",77.68,76.81,75.95,,"[370,365,361]","[459,459]","[70,69,70]","[4294,4290,4230,4260]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x14,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x14,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x14,27973,2025-08-20 09:08:59,,A2
10.17.13.15,50:d4:48:4b:73:b1,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3888,W,S127200251901107,"[""S124600251909999"",""S124600251909959"",""S124600251910317""]",1Z250101716,232.81,233.16,238.79,T,226.0,T,"[3,3]","[78.33(1),80.03(2),74.46(3)]",78.33,80.03,74.46,,"[374,385,360]","[459,459]","[68,70,67]","[4740,4740,4740,4714]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x75,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x75,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x75,27977,2025-08-20 09:08:59,,A2
10.17.13.16,50:d4:48:4b:74:75,Online,A2,A2-224T,SealMiner,Gamma,Bitdeer-Seal,3776,W,S127200251901998,"[""S124600251904741"",""S124600251904285"",""S124600251904742""]",1Z251701740,228.99,228.43,234.14,T,224.0,T,"[3,3]","[78.55(1),74.64(2),75.81(3)]",78.55,74.64,75.81,,"[376,359,363]","[459,459]","[70,67,66]","[4414,4410,4384,4410]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x76,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x76,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x76,27975,2025-08-20 09:08:59,,A2
10.17.13.17,50:d4:48:4b:76:27,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3724,W,S127200251900906,"[""S124600251915744"",""S124600251915737"",""S124600251915738""]",1Z251700441,225.2,223.71,229.55,T,222.0,T,"[3,3]","[72.16(1),76.11(2),76.95(3)]",72.16,76.11,76.95,,"[347,362,367]","[459,459]","[68,69,70]","[4530,4500,4500,4500]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x78,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x78,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x78,27975,2025-08-20 09:08:59,,A2
10.17.13.18,50:d4:48:4b:74:ab,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,2768,W,S127200251905080,"[""S124600251904183"",""S124600251903243""]",1Z251701603,160.53,159.78,163.74,T,226.0,T,"[2,3]","[81.21(1),79.33(3)]",81.21,,79.33,,"[387,381]","[306,459]","[67,70]","[5525,5495,5460,5495]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x18,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x18,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x18,28036,2025-08-20 09:08:59,,A2
10.17.13.19,50:d4:48:4b:74:ae,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3924,W,S127200251904557,"[""S124600251903604"",""S124600251903599"",""S124600251904166""]",1Z251700150,233.71,233.43,239.03,T,226.0,T,"[3,3]","[79.23(1),78.68(2),75.8(3)]",79.23,78.68,75.8,,"[380,378,363]","[459,459]","[70,70,70]","[4290,4260,4230,4260]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x85,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x85,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x85,27983,2025-08-20 09:08:59,,A2
10.17.13.20,50:d4:48:4b:70:c0,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3916,W,S127200251904369,"[""S124600251910330"",""S124600251910329"",""S124600251909989""]",1Z250101815,234.53,234.08,239.84,T,226.0,T,"[3,3]","[77.62(1),77.08(2),79.84(3)]",77.62,77.08,79.84,,"[372,371,382]","[459,459]","[69,68,71]","[4500,4500,4500,4500]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x81,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x81,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x81,27984,2025-08-20 09:08:59,,A2
10.17.13.21,50:d4:48:4b:73:6a,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,4056,W,S127200251904705,"[""S124600251906636"",""S124600251906200"",""S124600251911113""]",1Z251700184,238.89,238.17,241.75,T,226.0,T,"[3,3]","[76.98(1),74.75(2),87.27(3)]",76.98,74.75,87.27,,"[366,358,410]","[459,459]","[60,60,70]","[5555,5550,5525,5550]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x97,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x97,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x97,27968,2025-08-20 09:08:59,,A2
10.17.13.22,50:d4:48:4b:73:a4,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3844,W,S127200251900760,"[""S124600251910100"",""S124600251909655"",""S124600251909740""]",1Z251700393,232.31,232.05,238.06,T,228.0,T,"[3,3]","[81.32(1),76.3(2),74.73(3)]",81.32,76.3,74.73,,"[388,367,361]","[459,459]","[70,67,68]","[4400,4340,4336,4370]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x95,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x95,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x95,27978,2025-08-20 09:08:59,,A2
10.17.13.23,50:d4:48:4b:77:2f,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,2580,W,S127200251900372,"[""S124600251909755"",""S124600251909991""]",1Z250101872,154.17,153.41,156.66,T,228.0,T,"[2,3]","[76.71(1),77.46(2)]",76.71,77.46,,,"[365,369]","[306,459]","[70,65]","[5700,5700,5705,5675]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x23,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x23,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x23,28028,2025-08-20 09:08:59,,A2
10.17.13.24,50:d4:48:4b:68:e2,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3736,W,S127200251903332,"[""S124600251909501"",""S124600251909500"",""S124600251909467""]",1Z251702283,225.54,222.97,229.62,T,220.0,T,"[3,3]","[76.72(1),74.09(2),74.74(3)]",76.72,74.09,74.74,,"[365,355,357]","[459,459]","[70,68,69]","[5465,5460,5430,5460]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x93,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x93,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x93,27951,2025-08-20 09:08:59,,A2
10.17.13.25,50:d4:48:4b:77:c8,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3956,W,S127200251901105,"[""S124600251903733"",""S124600251903714"",""S124600251903164""]",1Z251700139,236.88,236.08,241.81,T,222.0,T,"[3,3]","[76.89(1),79.59(2),80.41(3)]",76.89,79.59,80.41,,"[369,380,385]","[459,459]","[64,67,70]","[4924,4924,4894,4920]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x94,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x94,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x94,27539,2025-08-20 09:08:59,,A2
10.17.13.26,50:d4:48:4b:78:ce,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3880,W,S127200251904833,"[""S124600251909403"",""S124600251909223"",""S124600251908866""]",1Z250101165,232.61,231.9,236.53,T,226.0,T,"[3,3]","[77.72(1),77.7(2),77.2(3)]",77.72,77.7,77.2,,"[369,370,370]","[459,459]","[69,70,70]","[4204,4174,4204,4204]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x26,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x26,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x26,27540,2025-08-20 09:08:59,,A2
10.17.13.27,50:d4:48:4b:79:0f,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3768,W,S127200251903770,"[""S124600251904657"",""S124600251904667"",""S124600251904663""]",1Z251701289,227.15,226.36,232.7,T,220.0,T,"[3,3]","[76.54(1),73.24(2),77.37(3)]",76.54,73.24,77.37,,"[367,352,372]","[459,459]","[69,67,70]","[4624,4620,4594,4654]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x110,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x110,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x110,27541,2025-08-20 09:08:59,,A2
10.17.13.28,50:d4:48:4b:74:40,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3780,W,S127200251901609,"[""S124600251904106"",""S124600251903781"",""S124600251903583""]",1Z251702068,228.05,227.25,232.38,T,222.0,T,"[3,3]","[75.79(1),78.21(2),74.06(3)]",75.79,78.21,74.06,,"[361,373,355]","[459,459]","[67,71,69]","[4410,4414,4380,4410]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x88,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x88,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x88,27539,2025-08-20 09:08:59,,A2
10.17.13.29,50:d4:48:4b:72:22,Online,A2,A2-218T,SealMiner,Gamma,Bitdeer-Seal,3816,W,S127200251901398,"[""S124600251902681"",""S124600251902440"",""S124600251902420""]",1Z250101838,231.55,230.91,235.36,T,218.0,T,"[3,3]","[77.74(1),76.35(2),77.46(3)]",77.74,76.35,77.46,,"[370,364,369]","[459,459]","[70,68,69]","[4770,4804,4830,4804]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x79,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x79,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x79,27542,2025-08-20 09:08:59,,A2
10.17.13.30,50:d4:48:4b:76:ee,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3908,W,S127200251900905,"[""S124600251907136"",""S124600251907131"",""S124600251907139""]",1Z250100852,232.84,233.28,238.83,T,228.0,T,"[3,3]","[77.74(1),78.8(2),76.3(3)]",77.74,78.8,76.3,,"[373,379,368]","[459,459]","[70,69,67]","[5435,5435,5430,5435]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x84,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x84,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x84,27536,2025-08-20 09:08:59,,A2
10.17.13.31,50:d4:48:4b:68:85,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3898,W,S127200251903273,"[""S124600251901474"",""S124600251901499"",""S124600251900178""]",1Z250101940,233.62,232.69,239.28,T,228.0,T,"[3,3]","[77.47(1),78.85(2),77.31(3)]",77.47,78.85,77.31,,"[372,379,372]","[459,459]","[61,64,70]","[5250,5255,5255,5255]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x96,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x96,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x96,9172,2025-08-20 09:08:59,,A2
10.17.13.32,50:d4:48:4b:74:dc,Online,A2,A2-224T,SealMiner,Gamma,Bitdeer-Seal,3816,W,S127200251902119,"[""S124600251905068"",""S124600251904555"",""S124600251903945""]",1Z251701978,228.38,227.46,233.49,T,224.0,T,"[3,3]","[78.64(1),75.1(2),74.66(3)]",78.64,75.1,74.66,,"[376,361,358]","[459,459]","[70,67,65]","[5045,5045,5075,5075]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x100,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x100,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x100,9169,2025-08-20 09:08:59,,A2
10.17.13.33,50:d4:48:4b:73:f7,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3904,W,S127200251902216,"[""S124600251910722"",""S124600251910718"",""S124600251910751""]",1Z251701816,234.84,233.4,238.52,T,226.0,T,"[3,3]","[77.86(1),80.34(2),76.64(3)]",77.86,80.34,76.64,,"[370,382,366]","[459,459]","[70,70,68]","[4500,4500,4500,4500]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x109,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x109,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x109,27540,2025-08-20 09:08:59,,A2
10.17.13.34,50:d4:48:4b:74:01,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3884,W,S127200251900881,"[""S124600251904038"",""S124600251904878"",""S124600251903883""]",1Z251701599,233.93,233.06,238.79,T,226.0,T,"[3,3]","[76.07(1),80.0(2),77.86(3)]",76.07,80.0,77.86,,"[365,383,371]","[459,459]","[69,70,68]","[4714,4714,4744,4714]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x17x13x83,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x17x13x83,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x17x13x83,9172,2025-08-20 09:08:59,,A2
